index,permno,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,MKTCAPDAY0
260,59459,4293,11,100,TRV,TRAVELERS COMPANIES INC,TRV,524126,N,A,R,60004292,5448,1,6331,8,445,1,189,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,34342733.1
352,79323,29870,11,100,ALL,ALLSTATE CORP,ALL,524126,N,A,R,0,0,1,6331,3,381,1,0,6/3/1993,12/31/2024,6/3/1993,12/31/2024,6/3/1993,12/31/2024,27312879.99
283,64390,3682,11,100,PGR,PROGRESSIVE CORP OH,PGR,524126,N,A,R,60003681,4687,1,6331,7,448,1,92,12/14/1972,12/31/2024,12/14/1972,12/31/2024,12/14/1972,12/31/2024,20603847
386,82775,31386,11,100,HIG,HARTFORD FINANCIAL SVCS GRP INC,HIG,524126,N,A,R,0,0,1,6331,9,361,1,0,12/20/1995,12/31/2024,12/20/1995,12/31/2024,12/20/1995,12/31/2024,18036798.5
151,26710,21111,11,100,L,LOEWS CORP,L,524126,N,A,R,0,0,1,6331,13,462,1,0,3/9/1959,12/31/2024,3/9/1959,12/31/2024,3/9/1959,12/31/2024,15904464.8
90,17743,544,11,100,WRB,BERKLEY W R CORP,WRB,524126,N,A,R,60000543,711,1,6331,8,401,1,792,10/23/1973,12/31/2024,10/23/1973,12/31/2024,10/23/1973,12/31/2024,8094298.68
331,76804,29067,11,100,MTG,M G I C INVESTMENT CORP WIS,MTG,524126,N,A,R,0,0,1,6351,3,388,1,0,8/7/1991,12/31/2024,8/7/1991,12/31/2024,8/7/1991,12/31/2024,3549708.46
206,45751,21158,11,100,MMC,MARSH & MCLENNAN COS INC,MMC,524210,N,A,R,0,0,1,6411,8,453,1,0,2/16/1968,12/31/2024,2/16/1968,12/31/2024,2/16/1968,12/31/2024,34993364.78
182,38093,7094,11,100,AJG,GALLAGHER ARTHUR J & CO,AJG,524210,N,A,R,60007062,9122,1,6411,4,418,1,49,6/20/1984,12/31/2024,6/20/1984,12/31/2024,6/20/1984,12/31/2024,9304570.88
279,63467,3624,11,100,BRO,BROWN & BROWN INC,BRO,524210,N,A,R,60003623,4613,1,6411,7,405,1,128,1/23/1981,12/31/2024,1/23/1981,12/31/2024,1/23/1981,12/31/2024,6284167.38
475,90038,44893,11,100,AIZ,ASSURANT INC,AIZ,524210,N,A,R,0,0,1,6411,7,259,1,0,2/5/2004,12/31/2024,2/5/2004,12/31/2024,2/5/2004,12/31/2024,5366063.56
379,82486,14013,11,100,ERIE,ERIE INDEMNITY CO,ERIE,524210,Q,A,R,70018394,18899,3,6410,3,224,1,2138,10/2/1995,12/31/2024,10/2/1995,12/31/2024,10/2/1995,12/31/2024,5169934.77
478,90199,45270,11,100,CBRE,C B R E GROUP INC,CBRE,531210,N,A,R,0,0,1,6531,9,256,1,0,6/10/2004,12/31/2024,6/10/2004,12/31/2024,6/10/2004,12/31/2024,10647898.03
145,25487,6391,11,100,CAR,AVIS BUDGET GROUP INC,CAR,532111,Q,A,R,60062503,53938,3,6531,13,397,1,498,9/14/1983,12/31/2024,9/14/1983,12/31/2024,9/14/1983,12/31/2024,3222420
154,27633,21541,11,100,R,RYDER SYSTEMS INC,R,532120,N,A,R,0,0,1,7513,9,468,1,0,9/19/1960,12/31/2024,9/19/1960,12/31/2024,9/19/1960,12/31/2024,4028813.8
468,89393,43145,11,100,NFLX,NETFLIX INC,NFLX,532282,Q,A,R,60051966,37685,3,7841,5,159,1,1441,5/23/2002,12/31/2024,5/23/2002,12/31/2024,5/23/2002,12/31/2024,54827584.46
412,85663,32191,11,100,URI,UNITED RENTALS INC,URI,532490,N,A,R,0,0,1,7359,7,330,1,0,12/18/1997,12/31/2024,12/18/1997,12/31/2024,12/18/1997,12/31/2024,9206525.44
220,49373,20309,11,100,HRB,BLOCK H & R INC,HRB,541213,N,A,R,0,0,1,7291,6,443,1,0,10/13/1969,12/31/2024,10/13/1969,12/31/2024,10/13/1969,12/31/2024,4745050.47
273,61621,6333,11,100,PAYX,PAYCHEX INC,PAYX,541219,Q,A,R,60006308,7981,3,8700,5,267,1,1954,8/26/1983,12/31/2024,8/26/1983,12/31/2024,8/26/1983,12/31/2024,22082410.06
232,52329,21011,11,100,J,JACOBS SOLUTIONS INC,J,541330,N,A,R,0,0,1,8711,7,451,1,0,4/27/1971,12/31/2024,4/27/1971,12/31/2024,4/27/1971,12/31/2024,5637378.036
446,88281,37660,11,100,CRL,CHARLES RIVER LABS INTL INC,CRL,541380,N,A,R,0,0,1,8734,10,304,1,0,6/23/2000,12/31/2024,6/23/2000,12/31/2024,6/23/2000,12/31/2024,3622088.37
481,90319,45483,11,100,GOOGL,ALPHABET INC,GOOGL,541511,Q,A,R,60056743,44290,3,7375,9,190,1,1244,8/19/2004,12/31/2024,8/19/2004,12/31/2024,8/19/2004,12/31/2024,239972508.9
420,86158,16167,11,100,CTSH,COGNIZANT TECHNOLOGY SOLS CORP,CTSH,541511,Q,A,R,60015998,21626,3,7370,2,222,1,1624,6/19/1998,12/31/2024,6/19/1998,12/31/2024,6/19/1998,12/31/2024,34364160
44,13628,54213,11,100,WDAY,WORKDAY INC,WDAY,541511,Q,A,R,60072710,71323,3,7372,5,126,1,213,10/12/2012,12/31/2024,10/12/2012,12/31/2024,10/12/2012,12/31/2024,8547500
54,13949,54426,11,100,CDW,C D W CORP NEW,CDW,541511,Q,A,R,60073312,72505,3,9999,1,109,1,309,6/27/2013,12/31/2024,6/27/2013,12/31/2024,6/27/2013,12/31/2024,8261862
413,85753,15940,11,100,VRSN,VERISIGN INC,VRSN,541511,Q,A,R,60015774,21351,3,7372,6,226,1,1877,1/30/1998,12/31/2024,1/30/1998,12/31/2024,1/30/1998,12/31/2024,7969965.21
400,84761,15436,11,100,TTWO,TAKE TWO INTERACTIVE SOFTWR INC,TTWO,541511,Q,A,R,60015268,20661,3,7370,7,245,1,1854,4/15/1997,12/31/2024,4/15/1997,12/31/2024,4/15/1997,12/31/2024,4961277.56
38,13210,53983,11,100,EPAM,EPAM SYSTEMS INC,EPAM,541511,N,A,R,0,0,1,7371,3,158,1,0,2/8/2012,12/31/2024,2/8/2012,12/31/2024,2/8/2012,12/31/2024,3248951.76
60,14579,54812,11,100,PAYC,PAYCOM SOFTWARE INC,PAYC,541511,N,A,R,0,0,1,7371,5,134,1,0,4/15/2014,12/31/2024,4/15/2014,12/31/2024,4/15/2014,12/31/2024,2793358.17
0,10104,8045,11,100,ORCL,ORACLE CORP,ORCL,541512,N,A,R,60007998,10536,1,7379,5,322,1,2083,3/12/1986,12/31/2024,3/12/1986,12/31/2024,3/12/1986,12/31/2024,158145708.1
311,75607,10224,11,100,GEN,GEN DIGITAL INC,GEN,541512,Q,A,R,60010154,13732,3,7372,6,279,1,2095,6/23/1989,12/31/2024,6/23/1989,12/31/2024,6/23/1989,12/31/2024,14851025.35
42,13447,54109,11,100,NOW,SERVICENOW INC,NOW,541512,N,A,R,0,0,1,7379,6,156,1,0,6/29/2012,12/31/2024,6/29/2012,12/31/2024,6/29/2012,12/31/2024,12560392.26
